x,y,led_0,led_1,led_2,led_3,led_4,led_5,led_6,led_7,led_8,led_9,led_10,led_11,led_12,led_13,led_14,led_15,led_16,led_17,led_18,led_19,led_20,led_21,led_22,led_23,led_24,led_25,led_26,led_27,led_28,led_29,led_30,led_31,led_32,led_33,led_34,led_35
160,240,0.7817094083805514,0.362211,0.08086122,0.020658998,0.0,0.0,0.37977785,0.23307677761875306,0.05798105,0.017386986,0.0,0.0,0.095348485,0.065410495,0.025921917,0.0,0.0,0.0,0.023008034,0.019637847,0.013459738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,800,0.23874196,0.25817698,0.10082048,0.028444609,0.0126200635,0.0,0.5987105,0.6337719000881774,0.21579233,0.048083976,0.015063425,0.0,0.3746327,0.42663795,0.1343995,0.034061756,0.0134616075,0.0,0.094550416,0.10533027,0.05919,0.02044711,0.0,0.0,0.026590198,0.022541167,0.018985763,0.012883278,0.0,0.0,0.011970948,0.0,0.0,0.0,0.0,0.0
2080,240,0.0,0.027907427,0.11353668,0.47449884,0.7613254,0.2741332,0.0,0.021182252,0.075667694,0.2893691,0.55126846,0.1638327,0.0,0.0,0.033423103,0.07525976,0.083191015,0.06229493,0.0,0.0,0.0,0.022628136,0.02238517,0.017789073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,320,0.6172266,0.67339885,0.20664532,0.043933056,0.014219181,0.0,0.39288697,0.4875977840910709,0.1579232,0.039852265,0.016380182,0.0,0.106316425,0.115858376,0.052407354,0.02021904,0.0,0.0,0.02617801,0.027847378,0.021563472,0.013086151,0.0,0.0,0.010750329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,1040,0.03918824,0.08743024,0.12883249,0.093096234,0.035982396,0.012941317,0.0766478,0.2190800587469512,0.5422031144233219,0.28688523,0.070824526,0.016748853,0.08479066,0.33485866,0.67286044,0.32604814,0.07757989,0.02101218,0.04253,0.1497067,0.24276835,0.14885497,0.046499476,0.014468152,0.024014145,0.025461359,0.045350943,0.037619174,0.02015107,0.0,0.01093313,0.013190668,0.016375469,0.014787206,0.0,0.0
2080,2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01676582,0.020367611,0.017030977,0.017616883,0.0,0.015074023,0.03775584,0.08901994,0.10880703,0.054384466,0.0,0.025758736,0.080185674,0.29965007,0.4205852,0.1652806,0.0,0.0,0.117598385,0.46560165,0.7896393841638699,0.29486454,0.0,0.023813352,0.08707122,0.26285532,0.3258609,0.15997306
240,1600,0.025732666,0.023385596,0.0,0.0,0.0,0.0,0.12917568,0.058869008,0.040102527,0.0,0.0,0.0,0.4847106,0.30534166,0.07317331,0.02274642,0.0,0.0,0.7269615478035575,0.3973476,0.10595964,0.025591958,0.0,0.0,0.28102192,0.17232397393788795,0.054985035,0.01855192,0.0,0.0,0.05847953,0.05912365,0.023283869,0.0,0.0,0.0
2160,1680,0.0,0.0,0.0,0.020203749,0.02303909,0.018032469,0.0,0.0,0.029549228,0.061229832,0.06104651,0.048958186,0.0,0.02025724,0.06596418,0.2534354,0.41449133,0.19158465,0.0,0.02634643,0.087917864,0.4226334833532637,0.7865481388635776,0.3393227,0.0,0.0,0.05241157,0.202103,0.3085854346424429,0.19770612,0.0,0.013879639,0.029240891,0.06807214,0.07848237,0.056580536
2240,880,0.0,0.0069324886,0.037296303,0.119323276,0.21476798,0.12986085,0.0,0.0,0.06662685,0.2708378,0.5815416274484272,0.32132033,0.0,0.01884253,0.05950771,0.2502106,0.5053194,0.3406445,0.0,0.0,0.030642383,0.096510366,0.14541093,0.09961174,0.0,0.0,0.0,0.025467215,0.027656484,0.029410321,0.0,0.0,0.0,0.0,0.0135223,0.0
2480,1680,0.0,0.0,0.0,0.011318902,0.022247184,0.0199551,0.0,0.0,0.017036237,0.037257824,0.045533597,0.070602864,0.0,0.0,0.030236032,0.11654029,0.34590834,0.33520606,0.0,0.0153022185,0.03603873,0.18538715,0.5847039969647765,0.68716645,0.0,0.0,0.026160682,0.09284564,0.22693484833285713,0.316207,0.0,0.0,0.018166535,0.044361617,0.07874751,0.07470823
1040,2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018928211,0.0,0.0,0.0,0.029259576,0.053566623,0.057620898,0.04015726,0.018053183,0.0,0.07401906,0.23186988,0.26951948,0.107465744,0.03781382,0.010927573,0.17389855,0.3880801710293278,0.71964073,0.25225458,0.06433139,0.0,0.11112393,0.36169738,0.45946005,0.16103733,0.039043825,0.0
2720,80,0.0,0.0,0.020147238,0.07452929,0.32228702,0.76498485,0.0,0.0,0.0,0.041480377,0.16295247,0.31642452,0.0,0.0,0.0,0.02218478,0.038389,0.061306123,0.0,0.0,0.0,0.0,0.0,0.010776863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,1680,0.0,0.0,0.0149743,0.021443516,0.023297956,0.015465203,0.0,0.0,0.042996217,0.0740543,0.057082452,0.03633213,0.0,0.02888595,0.10369159,0.32884023,0.38215894,0.13398355,0.011904326,0.039020658,0.1520664,0.59896404,0.7035005,0.21423127,0.0,0.0,0.08146876,0.25689256,0.30594242,0.12974465,0.0,0.01516131,0.04093867,0.07727834,0.076891504,0.0465573
1200,960,0.041485533,0.10826884,0.16560604,0.1124477,0.040383123,0.0122225,0.08077452,0.25712898,0.60807306,0.33631396,0.07980972,0.017521877,0.07692308,0.31204915,0.5984582,0.3002967,0.0701694,0.02002337,0.036213458,0.12318286,0.19072735,0.1220881,0.041013584,0.014231258,0.020869642,0.02117313,0.03618063,0.03058647,0.0,0.0,0.008899059,0.015306123,0.014054423,0.014022351,0.0,0.0
1200,2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011840008,0.0,0.0,0.0,0.0,0.025526596,0.03105926,0.028341819,0.016101487,0.0,0.032161556,0.098349355,0.13001534,0.08696838,0.038130026,0.0,0.08342023,0.20127873,0.5734557185177463,0.29219276,0.093190335,0.02235962,0.09712688,0.35162586,0.75148046,0.3202195,0.07795208,0.022195924
2240,2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012026177,0.0,0.016659675,0.0,0.0,0.0242735,0.06160653,0.087968856,0.05563466,0.0,0.01886298,0.04649773,0.18702291,0.35370952,0.21190962,0.0,0.0,0.072928004,0.33625355,0.7711669918024247,0.46262002,0.0,0.017906463,0.06473427,0.23175122,0.41863656,0.26120812
480,2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036215607,0.038223416,0.024794878,0.0,0.0,0.0,0.16055846,0.16934454,0.07617639,0.023173394,0.0,0.0,0.55826634,0.6321963065210425,0.2048215203757679,0.045864467,0.0,0.0,0.5477027,0.60534215,0.16682686,0.040027436,0.0,0.0
720,1760,0.014559467,0.017769355,0.0,0.012290795,0.0,0.0,0.057764802,0.04843675,0.05868037,0.024850644,0.0,0.0,0.18472767,0.33814874,0.19143605,0.05812974,0.018297145,0.0,0.3342044,0.8161183,0.4213842,0.09214831,0.027168235,0.0,0.26276284,0.324118834419488,0.24847972,0.06467405,0.022924038,0.0,0.06966692,0.11254502,0.07113094,0.029817393,0.013257156,0.0
1200,2720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018573351,0.02003975,0.01963298,0.0,0.0,0.0239654,0.06350421,0.078753784,0.05507089,0.029821452,0.011181703,0.068561,0.15652035,0.40645403,0.22020324,0.07411729,0.020005977,0.099669464,0.36734694,0.82358277,0.34647954,0.076361224,0.023025386
320,800,0.26447463,0.21498802,0.066149235,0.020135984,0.0,0.0,0.74852204,0.4740376573737101,0.13331531,0.029309487,0.010835095,0.0,0.43879843,0.34320322,0.08424623,0.02302724,0.0,0.0,0.10496135,0.09302685,0.043815743,0.015812432,0.0,0.0,0.028415015,0.022776088,0.01819469,0.0,0.0,0.0,0.010421517,0.0,0.0,0.0,0.0,0.0
960,560,0.15546818,0.407708,0.43752182,0.14239767,0.036241267,0.011224744,0.18294798,0.5817577016026619,0.63520825,0.20963736,0.045983084,0.011853035,0.08309938,0.21465035,0.20540303,0.084245995,0.024640156,0.011124095,0.02892047,0.052282583,0.053266197,0.032021243,0.0,0.0,0.014906833,0.011256601,0.016022189,0.013140944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,1680,0.0,0.0,0.0,0.014905858,0.020709293,0.02003145,0.0,0.0,0.0158243,0.033532042,0.043261327,0.07240658,0.0,0.0,0.026084604,0.09553936,0.31506476,0.3615015,0.0,0.0,0.031215135,0.1411256,0.5013062,0.73951715,0.0,0.0,0.022329524,0.077042,0.1981046,0.31651402,0.0,0.0,0.015352001,0.036968015,0.07583094,0.07595666
80,320,0.6694928585778772,0.28647354,0.0612585,0.015690377,0.0,0.0,0.44514686,0.22078421572020812,0.051379126,0.01490313,0.0,0.0,0.11875351,0.0705249,0.02399125,0.0,0.0,0.0,0.02842184,0.021423107,0.013483146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,0,0.2527619,0.6040393,0.5488761,0.14521377,0.032598227,0.011723622,0.09165576,0.21695321372372187,0.1741482,0.07401888,0.03197674,0.0,0.030044673,0.04495289,0.039164636,0.025599062,0.012697901,0.0,0.013712292,0.017087478,0.015156586,0.011151677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,1040,0.0,0.019930905,0.055319443,0.12133164,0.12005268,0.049682993,0.0,0.02841952,0.14386155,0.43503663,0.39124032655041047,0.103410445,0.0,0.04037685,0.17581822,0.57792753,0.5501342,0.17328869,0.0,0.028309105,0.08198661,0.2305666,0.21858527,0.07236197,0.0,0.0,0.027427817,0.044318475,0.039737504,0.031154063,0.0,0.0,0.0,0.017292386,0.016173732,0.0
960,2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153714,0.0,0.0,0.0,0.033782683,0.057873484,0.057049777,0.0351025,0.015844373,0.0,0.09050112,0.25503698,0.2533947,0.0915803,0.032143928,0.0,0.22054224,0.4467648780950658,0.6589817,0.20020615,0.050164368,0.015298689,0.14518179,0.41536617,0.435741,0.1320074,0.031286888,0.0
2320,1120,0.0,0.0,0.02232532,0.058577407,0.10354646,0.072004944,0.0,0.0,0.042247046,0.1577248,0.31391538525630247,0.25484025,0.0,0.017227456,0.055788476,0.2661646,0.70503384,0.5072587,0.0,0.01466884,0.033743728,0.1383263,0.28855392,0.21755265,0.0,0.0,0.018657055,0.039165165,0.049173128,0.05560485,0.0,0.0,0.0,0.015807012,0.019090306,0.018406374
1760,1040,0.0,0.027607944,0.07432698,0.13467574,0.09966347,0.032925915,0.018491952,0.042629283,0.21804126,0.51338303,0.3084038,0.06514374,0.017686693,0.06110363,0.26485437,0.7069514,0.39595023,0.10701831,0.0,0.039908186,0.11970575,0.2440022,0.1763323,0.047583673,0.0,0.0,0.033369604,0.0463798,0.036048584,0.025595883,0.0,0.0,0.0,0.016687756,0.015113158,0.0
2400,160,0.0,0.0,0.04256915,0.2003138,0.6602195,0.598653,0.0,0.0,0.030016227,0.1112767,0.362315,0.29529518,0.0,0.0,0.017346615,0.03954727,0.06367406,0.0702054,0.0,0.0,0.0,0.015669243,0.01907001,0.017236618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,0,0.0,0.0,0.035393797,0.14095189,0.53306806,0.6166126,0.0,0.0,0.021874104,0.06637206,0.22759077,0.2198561,0.0,0.0,0.0,0.02639708,0.03794096,0.048484284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,2720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019919578,0.019528966,0.0,0.0,0.0,0.026990186,0.05512017,0.07750953,0.0,0.0,0.01731955,0.056944087,0.17871213,0.39083183,0.0,0.0,0.024894273,0.09808241,0.3960431886759894,0.7744574
2080,480,0.0,0.025090063,0.09284066,0.3833682,0.5762361,0.21077575,0.0,0.015224744,0.10113575,0.42026827,0.78375584,0.21644673,0.0,0.018034993,0.050435036,0.15108116,0.17296901,0.10991766,0.0,0.0,0.021993784,0.03980371,0.04206624,0.028462516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2560,2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010776109,0.015464656,0.014429782,0.0,0.0,0.01380624,0.04323944,0.09192995,0.0936896,0.0,0.0,0.023482947,0.09378408,0.2998955,0.41335,0.0,0.0,0.03039989,0.13398609,0.4322171994575853,0.7640518,0.0,0.0,0.026866002,0.08976078,0.27521858,0.3239597
2800,480,0.0,0.0,0.00735102,0.05036202,0.21485892,0.5108506,0.0,0.0,0.01676582,0.050582517,0.21379492,0.69755536,0.0,0.0,0.0,0.031471375,0.09013779,0.20199549,0.0,0.0,0.0,0.017376134,0.029519333,0.039744988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,0,0.15839389,0.47616774,0.6978023,0.23175915,0.051514372,0.015215765,0.06378384,0.17795914,0.20308276,0.11223741,0.043173082,0.01211071,0.024982546,0.041991923,0.040855195,0.030257864,0.015613564,0.0,0.011219148,0.01606733,0.016323512,0.012813523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017479427,0.014902645,0.01649118,0.0,0.0,0.02761248,0.06543106,0.08927225,0.052406844,0.0,0.020913033,0.05842099,0.21837515,0.3591954,0.17309806,0.0,0.0,0.09260282,0.40195826,0.8158601391050164,0.37393522,0.0,0.019807924,0.07650414,0.26968673,0.42051795,0.22656082
2640,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016287176,0.020613108,0.030996248,0.0,0.0,0.010403446,0.049985956,0.12808001,0.15290247,0.0,0.0,0.024055703,0.090512544,0.33620688,0.5994917,0.0,0.0,0.022811253,0.09662458,0.3114361,0.6446043,0.0,0.0,0.019298133,0.055207934,0.16472997,0.20977855
2080,2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023073938,0.03762988,0.042054795,0.02595622,0.0,0.019192973,0.046965893,0.1345939,0.17525418,0.08462516,0.0,0.0,0.102650635,0.41657397,0.6520962855769341,0.26213714,0.0,0.028211286,0.13407415,0.44773975,0.6055113,0.25795993
160,1200,0.07616869,0.05846399,0.024231138,0.009937239,0.0,0.0,0.384195676221331,0.16155643794797397,0.05661533,0.016890213,0.0,0.0,0.7914093,0.353432,0.07128528,0.019656423,0.0,0.0,0.35138820560576994,0.19231296,0.05498446,0.018266086,0.0,0.0,0.08639435,0.049769558,0.025255315,0.010821953,0.0,0.0,0.021357743,0.022809125,0.010490535,0.0,0.0,0.0
1040,2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025266703,0.042530283,0.045081597,0.03311234,0.01658941,0.0,0.06257791,0.18311656,0.21077377,0.09242094,0.033147063,0.008894537,0.16208188,0.3653141554375951,0.6892820316614912,0.23550631,0.06342955,0.0,0.12863463,0.41656664,0.5603187,0.18117099,0.040615316,0.016240919
1200,320,0.10436026,0.3470635,0.75007623,0.36401674,0.08697903,0.019240187,0.071555816,0.26985580234855316,0.47966143,0.29384005,0.0890592,0.01700653,0.032364815,0.0821862,0.11214048,0.077453576,0.028929217,0.0,0.015193002,0.02700642,0.029496871,0.023718648,0.014349189,0.0,0.0,0.0,0.012491876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010405488,0.024495289,0.024794878,0.018578073,0.0,0.0,0.05684368,0.10424669,0.08759264,0.038440567,0.018286312,0.0,0.18482795,0.3627932192251393,0.39814562,0.11691474,0.03463073,0.0,0.26401883,0.67977196,0.543872,0.1392037,0.03208232,0.012451371
320,1120,0.092891194,0.08424129,0.036534924,0.016481718,0.0,0.0,0.46122682,0.26439333477785565,0.09626825,0.025607467,0.0,0.0,0.7640534,0.4970945,0.11604003,0.028089857,0.0,0.0,0.2650212,0.2256851,0.07445812,0.021791287,0.0,0.0,0.07012513,0.04814749,0.028756347,0.014669461,0.0,0.0,0.016781082,0.019207684,0.013253449,0.0,0.0,0.0
960,1760,0.0,0.018323954,0.017443579,0.0,0.0,0.0,0.037439737,0.04507583,0.07084911,0.03621331,0.0,0.0,0.09983643,0.2744109,0.27268878,0.106711596,0.03147109,0.0,0.16878584,0.61208874,0.67195797,0.18729554,0.04832811,0.0,0.14124496,0.23418334603500363,0.35791942,0.119814485,0.03911014,0.0,0.045003813,0.09750823,0.09543828,0.048131358,0.018072154,0.0
2400,2240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010680576,0.009927383,0.018037228,0.0,0.0,0.018969553,0.046896942,0.08348844,0.06560185,0.0,0.014792145,0.029034184,0.1278626,0.3142633,0.2746403,0.0,0.0,0.045350943,0.21572925,0.6219161529259937,0.6104765,0.0,0.0,0.04119142,0.15525901,0.39484283,0.34349543
720,2320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016501518,0.0,0.0,0.0,0.046603028,0.06110363,0.04780609,0.025013003,0.012686021,0.0,0.16393873,0.29201734,0.18099052,0.050436206,0.019592477,0.0,0.40224192,0.691005661215998,0.41612262,0.09745942,0.026153415,0.0,0.27510804,0.50810325,0.268636,0.06545567,0.01837096,0.0
80,240,0.7394093164277842,0.30002657,0.063436575,0.017782427,0.0,0.0,0.37734303,0.19139982730999355,0.04786371,0.016145056,0.0,0.0,0.092925325,0.058411844,0.022822559,0.0,0.0,0.0,0.023186238,0.019161038,0.014032493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1760,1760,0.0,0.0,0.016198518,0.019112242,0.017946854,0.0,0.0,0.0,0.051491056,0.065077,0.036733612,0.021456458,0.015721504,0.047120836,0.16144846,0.33351454,0.22639668,0.061763555,0.019282626,0.07441935,0.3115786,0.7799915,0.46525604,0.09586741,0.021115746,0.031625688,0.18276158,0.39835092,0.27738297340046447,0.079729706,0.0,0.027010806,0.07087018,0.103477634,0.07554228,0.033939283
2000,1200,0.0,0.014253198,0.03484928,0.07210479,0.07994508,0.04015964,0.0,0.02435959,0.091130346,0.27968207,0.27610257,0.10332755,0.0,0.03526245,0.14905103,0.5619208,0.7126098,0.2295652,0.0,0.02805407,0.09049526,0.31161398,0.35762802,0.120815426,0.0,0.0,0.03394532,0.06673538,0.07004305,0.050309148,0.0,0.0,0.016375469,0.021580897,0.021702081,0.01807685
80,1760,0.0,0.0,0.0,0.0,0.0,0.0,0.076149285,0.032479454,0.022444565,0.0,0.0,0.0,0.3266357887167049,0.15612382,0.037833262,0.0,0.0,0.0,0.757417218489901,0.28513134,0.067298695,0.018266086,0.0,0.0,0.4131908,0.19740425173992276,0.04698032,0.0,0.0,0.0,0.09860113,0.071428575,0.023028003,0.0,0.0,0.0
800,480,0.2579004901820879,0.55894715,0.38606465,0.09981808,0.02718095,0.0,0.2634764,0.6598512863302857,0.4424709,0.12041729,0.031448204,0.0,0.105718814,0.19488558,0.1404076,0.049699247,0.01635351,0.0,0.029917726,0.044081036,0.039027013,0.022451283,0.010685567,0.0,0.013339984,0.010213443,0.012150888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,1120,0.0,0.0,0.026125595,0.066145174,0.106394,0.06660015,0.0,0.0,0.05191996,0.19324392,0.3469873,0.2135536,0.0,0.01985277,0.07100351,0.32825172,0.74941033,0.4326037,0.0,0.017087478,0.04095197,0.16249587,0.2988506,0.19008894,0.0,0.0,0.019552503,0.044576142,0.05236016,0.052662794,0.0,0.0,0.0,0.016826821,0.019620592,0.017594328
2800,1920,0.0,0.0,0.0,0.0,0.0,0.012535274,0.0,0.0,0.0,0.016266443,0.019291755,0.04019725,0.0,0.0,0.0,0.037449177,0.11946413,0.18768445,0.0,0.0,0.016037134,0.061341334,0.23301986,0.6566709,0.0,0.0,0.017934522,0.05745942,0.17788401,0.55162466,0.0,0.0,0.015293264,0.034418497,0.10057548,0.1635164
1840,1040,0.0,0.02221724,0.06346735,0.1286611,0.109759256,0.041635014,0.017427878,0.034171093,0.17658195,0.48185578,0.35391648798308584,0.08503264,0.0,0.051144008,0.21892016,0.65142816,0.47450596,0.13843663,0.0,0.034202456,0.10049008,0.2440022,0.19930762,0.05997459,0.0,0.0,0.030143442,0.046122137,0.03982534,0.028537937,0.0,0.0,0.0,0.016047332,0.015858786,0.0
0,640,0.35645336,0.15067765,0.03629628,0.013859833,0.0,0.0,0.67647684,0.20773317,0.051649544,0.016145056,0.0,0.0,0.28804043,0.1192463,0.030430077,0.0126369,0.0,0.0,0.063030146,0.040940754,0.02064308,0.0,0.0,0.0,0.018248176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,1040,0.05932809,0.113715,0.11625501,0.05988494,0.020450428,0.0,0.15007962,0.3506085148966867,0.47917795,0.15375061,0.037526425,0.0,0.1698484,0.5487207,0.5589373,0.16651112,0.03867412,0.013101711,0.0722292,0.21345398,0.22165611,0.08833152,0.026474034,0.0,0.03206465,0.03296576,0.043321546,0.029887414,0.0,0.0,0.013475718,0.018007204,0.015607869,0.011982293,0.0,0.0
1040,2720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01966177,0.019628134,0.018554632,0.0,0.0,0.03515333,0.07396072,0.0760459,0.04443839,0.02246604,0.0,0.10443487,0.2229282407076059,0.3874804540789024,0.15202269,0.049300693,0.0,0.1594203,0.517407,0.6964691,0.22359276,0.048837982,0.017594328
800,1200,0.053598534,0.076468125,0.06479788,0.031903766,0.014755372,0.0,0.18988334,0.2864123,0.2793402,0.07700901,0.021167386,0.0,0.284569,0.7633916,0.43855768,0.11008144,0.02659185,0.009956871,0.14759411,0.36164242,0.26804924,0.07255417,0.022973968,0.0,0.059355307,0.056257833,0.06300251,0.031005906,0.0,0.0,0.019323671,0.022809125,0.019244736,0.015807012,0.0,0.0
1120,2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02433748,0.01786302,0.0,0.0,0.033759244,0.07994616,0.09326255,0.06346532,0.027811661,0.0,0.071198985,0.28666157,0.4246977,0.18184297,0.05682977,0.015756035,0.13269031,0.29003716,0.75012463,0.30404538,0.08327007,0.02177121,0.06897091,0.2319928,0.34567592,0.15177925,0.04003661,0.015428873
1200,2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030587628,0.023348236,0.0,0.0,0.03234138,0.08579273,0.12284735,0.08714699,0.035862405,0.0,0.063446395,0.27671513,0.5028787,0.25,0.07706374,0.016518425,0.104014605,0.22269998454579024,0.71475255,0.3512067,0.09938768,0.023589658,0.047767054,0.16025472,0.2842679,0.15172605,0.04560646,0.015670368
1200,1600,0.0,0.020775283,0.024727836,0.02248954,0.0152731035,0.0,0.03403591,0.053181574,0.11925366,0.07724789,0.028050372,0.0,0.06400898,0.24965954,0.4430149,0.25666946,0.069965735,0.019243073,0.08102718,0.36798775,0.77983505,0.34697643,0.09505793,0.018551461,0.054513305,0.09471766,0.24766503,0.15640299,0.05505784,0.01912336,0.021612002,0.049944155,0.06396668,0.04716609,0.021476593,0.0
560,2240,0.0,0.0,0.0,0.0,0.0,0.0,0.019038672,0.0,0.012709574,0.0,0.0,0.0,0.06728413,0.076130375,0.046490397,0.021623138,0.0,0.0,0.27124712,0.3399643,0.14950992,0.039053626,0.0,0.0,0.5755996,0.7491599402273585,0.28763148,0.062538795,0.018337453,0.0,0.3150267,0.41626653,0.15070547,0.042322002,0.013479415,0.0
1120,880,0.06013239,0.15306935,0.2078911,0.11924686,0.037017863,0.0127213765,0.11161448,0.357412345053314,0.694813899826899,0.29905614,0.067389004,0.016233504,0.08828259,0.3316285,0.499359,0.2176355,0.052695777,0.017561238,0.038893044,0.11039952,0.14748436,0.0891494,0.030041797,0.011435833,0.018791314,0.018761002,0.029799148,0.023176458,0.013237471,0.0,0.0,0.0,0.013305069,0.0,0.0,0.0
880,720,0.14173104,0.31768548,0.27117094,0.0907586,0.026979709,0.0,0.23985939,0.6536024019871759,0.5911304,0.16542473,0.03514799,0.010564662,0.13568147,0.35391185,0.27922416,0.08817748,0.024640156,0.010382488,0.043622646,0.08849783,0.08266795,0.03865535,0.015935214,0.0,0.019290928,0.017688943,0.019835873,0.014944603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,880,0.05003574,0.1323412,0.21051615,0.14042887,0.043489516,0.01396857,0.09031577,0.28607511369865984,0.7164051,0.35817188,0.08464748,0.018595597,0.0704714,0.28156123,0.50688624,0.26368997,0.06318615,0.02002337,0.031780433,0.101436414,0.14977537,0.09814613,0.036311388,0.013722999,0.017987488,0.017688943,0.02987188,0.027570216,0.014078144,0.0,0.0,0.0,0.013305069,0.012471801,0.0,0.0
1680,320,0.017020853,0.07945787,0.34849277,0.7475169,0.37826696,0.07803312,0.020839626,0.0,0.24012981,0.5350224,0.36956337,0.057719126,0.0,0.03176312,0.07820677,0.113672026,0.07502657,0.03384304,0.0,0.016180433,0.024055703,0.028625956,0.024555905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,960,0.16076577,0.12176778,0.04138352,0.016798254,0.0,0.0,0.6488263,0.316457150058724,0.09437534,0.022901574,0.0,0.0,0.61649,0.36763015,0.08114687,0.02134232,0.0,0.0,0.17155606,0.13159908,0.04882859,0.016636482,0.0,0.0,0.04092805,0.031434584,0.018838411,0.0,0.0,0.0,0.013966106,0.014368182,0.0,0.0,0.0,0.0
2000,480,0.0,0.010759222,0.11734406,0.43906906,0.54983175,0.17124599,0.0,0.026308356,0.12995791,0.48170024,0.75872093,0.17006528,0.0,0.020457605,0.05955475,0.16372147,0.16467431,0.092934236,0.0,0.0,0.025029883,0.040348966,0.041797284,0.025732944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,1840,0.0,0.0,0.0,0.015951883,0.016567435,0.0,0.0,0.0,0.036039222,0.048052873,0.03461945,0.024994442,0.0,0.027456257,0.095859155,0.24964899,0.24030252,0.08083509,0.0132136615,0.046161693,0.18528618,0.6362714,0.61128527,0.15806861,0.016078813,0.022781216,0.13114345,0.41484156,0.43314210223499755,0.14239548,0.0,0.0,0.065380834,0.12977049,0.115602404,0.056557942
2240,480,0.0,0.009339449,0.05744686,0.25706068,0.58676815,0.32202545,0.0,0.0,0.062879585,0.28489816,0.74990344,0.34270734,0.0,0.0,0.034656476,0.10832717,0.17237374,0.14708525,0.0,0.0,0.014891625,0.035673983,0.04257871,0.03252859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
