x,y,led_0,led_2,led_4,led_12,led_14,led_16,led_24,led_26,led_28
70,1570,0.025375267,0.014102594,0.0,0.5123062,0.047617435,0.0,0.25130346,0.03565923,0.0
1730,530,0.010695838,0.23386897,0.32151178,0.0,0.11622819,0.14564528,0.0,0.0,0.0
2050,2030,0.0,0.0,0.0,0.0,0.051757593,0.1628936,0.0,0.118369155,0.6752905181106372
160,2520,0.0,0.0,0.0,0.035645828,0.0,0.0,0.570921959218333,0.07603751,0.0
990,50,0.19442458,0.6842656,0.04556045,0.030039303,0.048180956,0.013675445,0.0,0.0,0.0
2660,2000,0.0,0.0,0.0,0.0,0.010706879,0.12612832,0.0,0.022873593,0.30031335
240,840,0.23481058,0.049006797,0.0,0.49185848,0.07156703,0.0,0.030803826,0.017380003,0.0
2200,1600,0.0,0.013251255,0.026922083,0.0,0.06536832,0.499057,0.0,0.04437568,0.24079674605685392
2460,890,0.0,0.022307325,0.179912,0.0,0.03272924,0.41216755,0.0,0.0,0.025251573
2310,1620,0.0,0.0,0.025434615,0.0,0.04687702,0.46108806,0.0,0.034582425,0.23541369
1110,2380,0.0,0.0,0.0,0.02245929,0.047335677,0.018541107,0.1337045,0.7538576,0.07876086
2410,100,0.0,0.045262396,0.63318574,0.0,0.0,0.052939743,0.0,0.0,0.0
2520,220,0.0,0.032126676,0.5291891,0.0,0.010513812,0.06806538,0.0,0.0,0.0
450,780,0.25879756584068175,0.09746908,0.011399115,0.37563166,0.117212154,0.013186673,0.027111577,0.017682264,0.0
1160,770,0.06402586,0.28941238,0.046854775,0.069287896,0.40131247,0.05196389,0.016944734,0.02307762,0.0
1810,360,0.0,0.23251002,0.47688282,0.0,0.06973927,0.098294176,0.0,0.0,0.0
250,1880,0.0,0.0,0.0,0.24143738,0.048180956,0.0,0.5505735,0.088490665,0.0
520,1110,0.09222371,0.054451995,0.009799998,0.5330469,0.20554857,0.01561017,0.06047967,0.038050868,0.0
100,50,0.7328365,0.065614656,0.0,0.05155872,0.017734708,0.0,0.0,0.0,0.0
2780,60,0.0,0.01732994,0.2655292,0.0,0.0,0.036881953,0.0,0.0,0.0
2610,640,0.0,0.019818632,0.26456124,0.0,0.0197232,0.1961454,0.0,0.0,0.0
2660,1810,0.0,0.0,0.016308568,0.0,0.018032638,0.19712125,0.0,0.02136607,0.21614145
2330,1970,0.0,0.0,0.0,0.0,0.030430077,0.18785068,0.0,0.05023907,0.5330532100293243
270,740,0.31656650991403096,0.06446738,0.0,0.38910723,0.06762239,0.0,0.02346194,0.016022189,0.0
30,2000,0.0,0.0,0.0,0.16086468,0.025076637,0.0,0.6129537,0.052954696,0.0
360,2410,0.0,0.0,0.0,0.04632229,0.023386078,0.0,0.6721013659749867,0.15418707,0.0
490,40,0.6219280276095085,0.21798225,0.015014239,0.047375433,0.029584797,0.0,0.0,0.0,0.0
1880,700,0.0,0.11734406,0.2939135,0.0,0.12087503,0.27057627,0.0,0.0,0.017736224
560,1090,0.08884855,0.0602741,0.011647627,0.4885306,0.23076142,0.016139673,0.056569345,0.036932506,0.0
0,130,0.6701085,0.052273918,0.0,0.06584283,0.018032638,0.0,0.0,0.0,0.0
1170,1940,0.0,0.011707179,0.0,0.044357102,0.18060815,0.039305452,0.09854015,0.5864559551727271,0.08256167
2190,2400,0.0,0.0,0.0,0.0,0.02230951,0.054396298,0.0,0.07909413,0.7393503663716312
1840,1100,0.0,0.05647856,0.09603935,0.0,0.22484446,0.5042693,0.0,0.035591222,0.04701498
550,2450,0.0,0.0,0.0,0.036215607,0.02990674,0.0,0.52971846,0.24750634,0.018632839
830,200,0.3025309331792175,0.5322683,0.0314205,0.050533406,0.06494102,0.013905831,0.0,0.0,0.0
880,370,0.22301644,0.5195118,0.032760303,0.06813954,0.11073167,0.016833374,0.010688217,0.011134064,0.0
430,1730,0.0,0.0,0.0,0.31639525,0.099179514,0.0,0.3724641,0.11894439,0.0
650,2300,0.0,0.0,0.0,0.05207431,0.04548929,0.0,0.4820125,0.36416537,0.021305427
2030,2610,0.0,0.0,0.0,0.0,0.01867554,0.029787239,0.0,0.10645252,0.5084621527218669
1810,2200,0.0,0.0,0.0,0.0,0.055788476,0.07855575,0.021925014,0.2670475,0.5830276621666807
730,220,0.37858779732780223,0.4266314,0.023556823,0.060815856,0.0615893,0.01195456,0.0,0.0,0.0
2420,30,0.0,0.04192141,0.59616834,0.0,0.0,0.041717492,0.0,0.0,0.0
2750,1640,0.0,0.0,0.021987868,0.0,0.01887792,0.22945829,0.0,0.015479065,0.1226505
130,1820,0.018227305,0.0,0.0,0.27259964,0.041982237,0.0,0.4785588154597986,0.056756567,0.0
2490,940,0.0,0.020670926,0.14626524,0.0,0.033247676,0.42817482,0.0,0.0,0.027277973
1870,450,0.009292352,0.1804473,0.48157215,0.0,0.07382111,0.13613077,0.0,0.0,0.0
2350,1010,0.0,0.025932409,0.13888553,0.0,0.04600675,0.58624053,0.0,0.0,0.03396938
1610,2600,0.0,0.0,0.0,0.0,0.024794878,0.023176383,0.029683096,0.3230187,0.27205563
120,2310,0.0,0.0,0.0,0.06625491,0.020286718,0.0,0.7358977368919933,0.08040895,0.0
1670,2680,0.0,0.0,0.0,0.0,0.019159678,0.021956574,0.024275288,0.24789172,0.26811212
770,390,0.30378842,0.41245258,0.025337372,0.086187534,0.10284239,0.01561017,0.0,0.011134064,0.0
2700,90,0.0,0.021761859,0.33782035,0.0,0.0,0.042205416,0.0,0.0,0.0
620,2100,0.0,0.0,0.0,0.09096013,0.071362205,0.0,0.50938475,0.31535634,0.02134359
2390,890,0.0,0.025592439,0.18975475,0.0,0.039115146,0.46303976,0.0,0.0,0.023147276
10,2400,0.0,0.0,0.0,0.045500573,0.014933278,0.0,0.5939034904778306,0.05435029,0.0
700,1780,0.014126861,0.0,0.0,0.17995508,0.17283107,0.01756526,0.2761901373346273,0.2441966,0.022246478
2510,570,0.0,0.027455172,0.37263763,0.0,0.023850124,0.19254579,0.0,0.0,0.0
1150,2190,0.0,0.0,0.0,0.029189266,0.08480976,0.027106505,0.12257334,0.7783976808885508,0.09379156
1010,2480,0.0,0.0,0.0,0.016844468,0.036065277,0.0,0.16179898,0.59825224,0.054267354
630,680,0.25868405858975424,0.17959501,0.017344033,0.22156191,0.15496798,0.015369602,0.019812306,0.016293753,0.0
140,2520,0.0,0.0,0.0,0.03453116,0.0,0.0,0.5563086,0.07277876,0.0
340,2120,0.0,0.0,0.0,0.113792434,0.040632237,0.0,0.7584749,0.14827314,0.0
330,220,0.7491281335007411,0.13873044,0.011334287,0.090954274,0.03302325,0.0,0.0,0.0,0.0
2810,1750,0.0,0.0,0.017344033,0.0,0.014136021,0.16003904,0.0,0.0,0.12925042
200,360,0.713849866916251,0.08712319,0.0,0.13934916,0.03334078,0.0,0.012001632,0.0,0.0
1090,1090,0.043245174,0.11326016,0.02562775,0.11566535,0.69425654,0.05542476,0.029944237,0.05198132,0.01893868
1850,510,0.0,0.1716971,0.4309298,0.0,0.08903615,0.15662356,0.0,0.0,0.0
2800,170,0.0,0.016784472,0.2687031,0.0,0.0,0.043490563,0.0,0.0,0.0
380,100,0.7267880455106523,0.16009456,0.012943308,0.05839416,0.028739518,0.0,0.0,0.0,0.0
100,560,0.46962115,0.05225119,0.0,0.24450552,0.034938235,0.0,0.016930679,0.0,0.0
2610,2740,0.0,0.0,0.0,0.0,0.0,0.021956574,0.0,0.020719985,0.21117216
1090,1980,0.0,0.0,0.0,0.04604155,0.1627524,0.030589007,0.12982273,0.613107779240483,0.06862154
1970,90,0.0,0.15981662,0.6748641,0.0,0.029021276,0.049803875,0.0,0.0,0.0
2800,1740,0.0,0.0,0.0176029,0.0,0.012489562,0.17199317,0.0,0.014712549,0.13317199
1920,1160,0.0,0.043561596,0.086461306,0.0,0.1861909,0.608929,0.0,0.035851922,0.060264997
2110,1060,0.0,0.035557628,0.12846966,0.0,0.098575816,0.7205116,0.0,0.021638103,0.045684956
1960,690,0.0,0.09855811,0.33455053,0.0,0.09551663,0.29299828,0.0,0.0,0.018337453
480,2470,0.0,0.0,0.0,0.036747307,0.023603156,0.0,0.55261916,0.20419614,0.01593254
2370,2200,0.0,0.0,0.0,0.0,0.020850237,0.09514515,0.0,0.050881844,0.6460241220457574
430,2600,0.0,0.0,0.0,0.027478455,0.020263197,0.0,0.4474335,0.15040125,0.0
630,1040,0.09793331,0.07786636,0.013978774,0.4001191,0.27279463,0.017077336,0.046402503,0.036660943,0.0
1150,2690,0.0,0.0,0.0,0.0134755755,0.022540798,0.0117101725,0.081334725,0.43500635,0.06823937
1810,2680,0.0,0.0,0.0,0.0,0.02034552,0.023176383,0.018769553,0.18067646,0.3451048
2540,2030,0.0,0.0,0.0,0.0,0.0197232,0.12954378,0.0,0.028514067,0.41925503892020166
80,1900,0.0,0.0,0.0,0.22840515,0.0321177,0.0,0.55265903,0.057467356,0.0
680,550,0.29314778428394117,0.2610973,0.020237481,0.15272318,0.13400994,0.013905831,0.015907876,0.013828437,0.0
710,2110,0.0,0.0,0.0,0.07947074,0.07861103,0.013905831,0.41631907,0.3899638,0.026801175
2450,960,0.0,0.022545967,0.14779954,0.0,0.035939176,0.48572823,0.0,0.0,0.028257713
830,710,0.16011436,0.24649423,0.022521358,0.15188095,0.25811762,0.021224689,0.018769553,0.01935981,0.0
2220,1160,0.0,0.025011932,0.09500389,0.0,0.07579343,0.8033993,0.0,0.020910315,0.05922095
1670,1780,0.0,0.014534422,0.015790837,0.017729169,0.18877918,0.17979994,0.023722628,0.22947033,0.24000748307710804
1830,2010,0.0,0.0,0.0,0.0,0.08138208,0.13369115,0.020072993,0.22458221,0.5081212163704013
210,2640,0.0,0.0,0.0,0.02727925,0.0,0.0,0.46532848,0.07647579,0.0
10,970,0.13974266,0.026455147,0.0,0.5697356,0.04318425,0.0,0.04118874,0.0,0.0
320,940,0.16261616,0.051184878,0.0,0.56951296,0.096042715,0.009490331,0.039103232,0.020638753,0.0
2650,10,0.0,0.013488943,0.3704375,0.0,0.0,0.03537448,0.0,0.0,0.0
2610,1190,0.0,0.0,0.065493144,0.0,0.025731793,0.43325603,0.0,0.0,0.044216916
620,800,0.19692637,0.13798042,0.01553197,0.28916338,0.19579917,0.015844373,0.024504693,0.02036719,0.0
580,350,0.4825801555027785,0.26714244,0.018119732,0.106962375,0.06844562,0.011720355,0.008081335,0.0,0.0
280,2220,0.0,0.0,0.0,0.08327905,0.029584797,0.0,0.8305527,0.12193158,0.0
680,750,0.19621158,0.17533544,0.017374197,0.23526108,0.20460773,0.016833374,0.022679875,0.018466253,0.0
2610,2550,0.0,0.0,0.0,0.0,0.0,0.029519394,0.0,0.024712192,0.3225588
2780,2570,0.0,0.0,0.0,0.0,0.0,0.025925303,0.0,0.018466253,0.1954754
600,2700,0.0,0.0,0.0,0.020774845,0.019159678,0.0,0.31412068,0.1979691,0.019239295
1020,2250,0.0,0.0,0.0,0.034907598,0.06844994,0.018838104,0.18430658,0.72398573,0.06139426
470,2440,0.0,0.0,0.0,0.04183043,0.027131282,0.0,0.57574105,0.2062704,0.0
660,280,0.4283997915926001,0.35584378,0.02096816,0.07636159,0.067340635,0.009785632,0.0,0.0,0.0
1080,2150,0.0,0.0,0.0,0.03745038,0.09429502,0.024884118,0.15276329,0.7280353565359798,0.07105573
330,290,0.7116994481646877,0.13394623,0.012976624,0.1096326,0.038303673,0.0,0.0,0.0,0.0
2570,1030,0.0,0.0,0.10458194,0.0,0.029866556,0.434814,0.0,0.0,0.032359656
40,900,0.17584734,0.030220859,0.0,0.5115104,0.042263996,0.0,0.034150157,0.015392637,0.0
2180,2620,0.0,0.0,0.0,0.0,0.016417542,0.030007318,0.0,0.06761907,0.5106035185867407
260,1050,0.123024516,0.03593832,0.0,0.7041515,0.091290236,0.0,0.055851657,0.023667028,0.0
2460,2120,0.0,0.0,0.0,0.0,0.021977277,0.10953891,0.0,0.03856188,0.5602335487598251
2000,2670,0.0,0.0,0.0,0.0,0.017331194,0.023247238,0.013295099,0.10563783,0.4338503
2260,2320,0.0,0.0,0.0,0.0,0.022259038,0.069285184,0.0,0.06571813,0.7494679820948247
1930,1170,0.0,0.041557766,0.08436426,0.0,0.18004462,0.6157718,0.0,0.036932506,0.061469547
2680,690,0.0,0.0190582,0.20398654,0.0,0.018863708,0.1902903,0.0,0.0,0.0
480,720,0.30295923,0.11734406,0.012943308,0.31641823,0.117212154,0.011954135,0.02213175,0.016836876,0.0
2150,2050,0.0,0.0,0.0,0.0,0.040009916,0.15442154,0.0,0.087443136,0.7146842900999779
290,610,0.4393182054739368,0.08277461,0.0,0.27540708,0.058167018,0.0,0.016944734,0.012196228,0.0
30,2110,0.0,0.0,0.0,0.1140971,0.02310432,0.0,0.67231494,0.057299696,0.0
1680,230,0.026090065,0.36373934,0.39519817,0.0,0.06185979,0.059070185,0.0,0.0,0.0
2550,40,0.0,0.029659765,0.48036197,0.0,0.0,0.04196145,0.0,0.0,0.0
1860,660,0.0,0.13585773,0.31918198,0.0,0.11636688,0.2410344,0.0,0.0,0.0
680,1190,0.061115082,0.058899067,0.013160306,0.39131898,0.33332205,0.019326877,0.06641701,0.05458407,0.0
790,2380,0.0,0.0,0.0,0.035985645,0.043113686,0.0,0.3354255,0.4704389,0.030362012
2100,920,0.0,0.046660155,0.1905111,0.0,0.09210758,0.5375886,0.0,0.017923128,0.02958669
320,2660,0.0,0.0,0.0,0.024689598,0.014933278,0.0,0.44166657,0.10047814,0.0
1890,1840,0.0,0.0,0.015623812,0.0,0.10312415,0.23444742,0.0,0.14695548,0.4045867676563093
210,2280,0.0,0.0,0.0,0.06938163,0.024555748,0.0,0.7833681,0.103465326,0.0
180,2300,0.0,0.0,0.0,0.064260915,0.02116875,0.0,0.7727817447679874,0.093625315,0.0
460,2370,0.0,0.0,0.0,0.0491297,0.030711837,0.0,0.624609,0.20853736,0.0
470,760,0.26497933,0.10373106,0.0118745295,0.34390792,0.12115678,0.0117101725,0.023722628,0.018737815,0.0
2770,160,0.0,0.018704971,0.28534526,0.0,0.0,0.04562088,0.0,0.0,0.0
200,2750,0.0,0.0,0.0,0.02245929,0.0122073125,0.0,0.34474728959751716,0.06120783,0.0
760,2190,0.0,0.0,0.0,0.059140198,0.068363294,0.0,0.38686132,0.4699628,0.028219024
700,320,0.382068221324975,0.37991774,0.02170694,0.08057271,0.07748399,0.013661868,0.0,0.0,0.0
980,680,0.12153277,0.33591673,0.033540368,0.093767546,0.28381413,0.030996317,0.017205423,0.019009378,0.0
70,2640,0.0,0.0,0.0,0.02750189,0.0,0.0,0.4267924,0.05105376,0.0
2380,2270,0.0,0.0,0.0,0.0,0.020663051,0.0755968,0.0,0.048066568,0.6391804769421431
2540,190,0.0,0.030182507,0.5163097,0.0,0.0,0.06489387,0.0,0.0,0.0
110,1630,0.0,0.012796219,0.0,0.4587050578274155,0.048462715,0.0,0.29870245,0.042092193,0.0
370,2410,0.0,0.0,0.0,0.04491858,0.024231357,0.0,0.6774666,0.15481049,0.0
2660,1580,0.0,0.0,0.025110018,0.0,0.021977277,0.30080506,0.0,0.017738936,0.123552345
540,980,0.13052802,0.07677732,0.0131819155,0.45545098,0.19835903,0.014637716,0.04064016,0.03639599,0.0
720,1800,0.0,0.0,0.0,0.16816396,0.17046478,0.017096853,0.27606884,0.26504505,0.021405807
2760,310,0.0,0.01851368,0.2839762,0.0,0.0,0.06757746,0.0,0.0,0.0
2310,1950,0.0,0.0,0.013506061,0.0,0.03247051,0.19511184,0.0,0.05159688,0.5284995245993791
1050,2190,0.0,0.0,0.0,0.03593487,0.08283743,0.022666821,0.17491047,0.7410942,0.06643569
740,2670,0.0,0.0,0.0,0.01972121,0.01887792,0.0,0.24165799,0.29274443,0.023748504
110,2370,0.0,0.0,0.0,0.05362156,0.020286718,0.0,0.6941847615057561,0.07281465,0.0
2070,40,0.0,0.11930954,0.7297438,0.0,0.024708634,0.045132957,0.0,0.0,0.0
1620,500,0.023703888,0.32430285,0.2646756,0.01712521,0.13834415,0.1051476,0.0,0.0,0.0
2700,680,0.0,0.0,0.19699717,0.0,0.016429301,0.18200663,0.0,0.0,0.0
1620,220,0.028104546,0.41356292,0.34273884,0.0,0.065176226,0.054891434,0.0,0.0,0.0
1730,990,0.0,0.09078616,0.114747494,0.019334521,0.27642858,0.352525,0.0,0.03095813,0.031305898
2120,1650,0.0,0.013398033,0.024074554,0.0,0.079456314,0.44146335,0.0,0.05887287,0.28997013812403827
2400,1100,0.0,0.019955,0.103028744,0.0,0.04573626,0.6235667,0.0,0.0,0.045392707
2060,2260,0.0,0.0,0.0,0.0,0.032517552,0.07849889,0.014077164,0.12450127,0.8044189038365781
2370,400,0.0,0.041928038,0.6010873,0.0,0.024802718,0.1324777,0.0,0.0,0.0
170,2190,0.0,0.0,0.0,0.09096013,0.025073208,0.0,0.7951801672548493,0.09149891432468858,0.0
760,580,0.24195854,0.29621887,0.021744758,0.13756315,0.16597475,0.01609894,0.016423358,0.015207501,0.0
680,2030,0.0,0.0,0.0,0.10331274,0.09044495,0.014378056,0.41345155,0.3555722,0.022610353
530,2470,0.0,0.0,0.0,0.037057832,0.026767198,0.0,0.5026214,0.23680252,0.0
1730,2430,0.0,0.0,0.0,0.0,0.036065277,0.038653754,0.02502607,0.31501254,0.45152217
2670,90,0.0,0.022545967,0.37561482,0.0,0.0,0.042205416,0.0,0.0,0.0
2710,2400,0.0,0.0,0.0,0.0,0.0,0.04182059,0.0,0.022268128,0.29339924
310,2450,0.0,0.0,0.0,0.04126895,0.022156624,0.0,0.6389808,0.12663221,0.0
1840,2630,0.0,0.0,0.0,0.0,0.022180146,0.026103929,0.01802965,0.17733034,0.40210542
2420,740,0.0,0.02823928,0.28401625,0.0,0.031259187,0.31639868,0.0,0.0,0.019539908
2710,1010,0.0,0.0,0.08672017,0.0,0.021131998,0.31056356,0.0,0.0,0.02645403
310,30,0.7338704291700121,0.123333775,0.010872379,0.04856822,0.023156261,0.0,0.0,0.0,0.0
1810,2160,0.0,0.0,0.0,0.0,0.060907193,0.088844575,0.022501701,0.26776066,0.5717325052122353
740,160,0.3816244876623734,0.44568962,0.024364935,0.05207431,0.052463215,0.0136550795,0.0,0.0,0.0
50,1170,0.079838395,0.020964019,0.0,0.72649753,0.051843833,0.0,0.07403545,0.02036719,0.0
2680,1750,0.0,0.0,0.018120633,0.0,0.010584375,0.21527371,0.0,0.019009378,0.1795026
80,2240,0.0,0.0,0.0,0.07778336,0.022259038,0.0,0.7339602,0.06979157,0.0
170,2550,0.0,0.0,0.0,0.032565974,0.015496799,0.0,0.56100106,0.07417645,0.0
270,2680,0.0,0.0,0.0,0.02245929,0.0,0.0,0.41436458219501177,0.08228345,0.0
90,1770,0.0,0.0,0.0,0.32196245782335303,0.0394464,0.0,0.42529085,0.048609696,0.0
870,460,0.21757156,0.45004576,0.03106394,0.08265801,0.14031647,0.01756526,0.013555788,0.013828437,0.0
2280,40,0.0,0.06155822,0.7141897,0.0,0.017469117,0.04591406,0.0,0.0,0.0
2480,1830,0.0,0.0,0.017344033,0.0,0.025696509,0.24397892,0.0,0.029600315,0.33608642
2050,1670,0.0,0.016063338,0.024074554,0.0,0.08903615,0.4150798,0.0,0.070275664,0.3026711940037303
1050,1690,0.0,0.0190582,0.0,0.08613822,0.34625018,0.041717492,0.09854015,0.3109391,0.04583553
1850,920,0.0,0.08113348,0.16127363,0.0,0.18201694,0.41497925,0.0,0.023082817,0.028796205
810,2290,0.0,0.0,0.0,0.04417645,0.053815667,0.0,0.33534687994251544,0.5056221,0.033639487
710,2460,0.0,0.0,0.0,0.03283353,0.03272924,0.0,0.3718765,0.38100222,0.02645403
1870,2300,0.0,0.0,0.0,0.0,0.04029168,0.0634301,0.019433288,0.23268045,0.6417994901985616
2730,2590,0.0,0.0,0.0,0.0,0.0,0.026347889,0.0,0.019348476,0.22353132
1760,820,0.0,0.12660089,0.18543282,0.017405951,0.19892254,0.28527,0.0,0.02145344,0.021782227
570,980,0.124203,0.08113348,0.011390112,0.42418766,0.21526463,0.015864737,0.040667363,0.029600315,0.0
1880,720,0.0,0.11516597,0.27854,0.0,0.12791902,0.28200135,0.0,0.0094078705,0.019812291
730,1560,0.023588277,0.023875544,0.0,0.25578985,0.28345054,0.021709643,0.15901981,0.16076502,0.020176163
2580,120,0.0,0.02777052,0.46854776,0.0,0.0,0.048999432,0.0,0.0,0.0
1630,390,0.025896758,0.3634671,0.30960393,0.0,0.10151591,0.08563064,0.0,0.0,0.0
360,750,0.2995133,0.0809223,0.0,0.38040423,0.08734559,0.0092705535,0.024244005,0.0,0.0
250,230,0.7939716943253989,0.10890399,0.0,0.093206055,0.029271677,0.0,0.0,0.0,0.0
1000,610,0.12648538,0.407407,0.038312193,0.08057271,0.24613376,0.027811661,0.014859228,0.017380003,0.0
2330,810,0.0,0.03153481,0.2518768,0.0,0.042263996,0.41888264,0.0,0.0,0.023350647
2730,1070,0.0,0.01295484,0.07351799,0.0,0.019698698,0.3108075,0.0,0.0,0.029712161
710,800,0.17155111,0.1652618,0.016567435,0.23885751,0.24125318,0.01885847,0.023201251,0.022839589,0.0
790,2180,0.0,0.0,0.0,0.059972167,0.07229128,0.01512564,0.36079252,0.4749629,0.032466307
1080,2130,0.0,0.0,0.0,0.038742278,0.10425119,0.025640186,0.15104865,0.70748323,0.07348992
1110,100,0.13831308,0.7786636,0.06859954,0.024985962,0.057684842,0.018288234,0.0,0.0,0.0
360,1570,0.02501787,0.01851368,0.0,0.48299465783807993,0.108195834,0.0,0.25740945,0.07456021,0.0
170,2270,0.0,0.0,0.0,0.073201664,0.023379708,0.0,0.7861155304555355,0.09346663,0.0
420,570,0.4463987472779798,0.12578411,0.0118097,0.22824255,0.0788928,0.0,0.01826903,0.0,0.0
1110,1730,0.0,0.01907998,0.0,0.06934307,0.32127103,0.045588214,0.08859228,0.35569686,0.054711744
1760,380,0.020371694,0.26435828,0.4279058,0.0,0.08001983,0.098804586,0.0,0.0,0.0
750,820,0.14708641,0.17016248,0.018379498,0.21681614,0.28063294,0.018797373,0.024993427,0.023338322,0.0
2090,680,0.0,0.06915403,0.38013622,0.0,0.06689325,0.30592826,0.0,0.0,0.017892543
1940,1970,0.0,0.0,0.0,0.0,0.071244605,0.16663067,0.017093893,0.15578528,0.5692708139015558
2650,2420,0.0,0.0,0.0,0.0,0.0,0.043181263,0.0,0.022811253,0.3333931016110542
640,180,0.46265338643513115,0.3422308,0.020777725,0.062886015,0.050435036,0.0,0.0,0.0,0.0
1080,2390,0.0,0.0,0.0,0.023025656,0.046772156,0.018297145,0.13998957,0.7068776526280955,0.07184674
1100,2120,0.0,0.0,0.0,0.035376314,0.10605544,0.027079774,0.14049418,0.71988344,0.07785902
2580,950,0.0,0.017773133,0.13176289,0.0,0.026203677,0.37204197,0.0,0.0,0.026754642
100,1040,0.12080057,0.02831504,0.0,0.67913383,0.056026623,0.0,0.05173868,0.017651564,0.0
200,120,0.7973634869207925,0.09125208,0.0,0.06625491,0.022003738,0.0,0.0,0.0,0.0
420,900,0.18793051,0.069728866,0.0,0.47524253,0.12538318,0.012504428,0.03638573,0.020910315,0.0
350,1960,0.0,0.0,0.0,0.18027976,0.05437968,0.0,0.6285936606971178,0.12931855,0.0
2710,1560,0.0,0.0,0.024851153,0.0,0.020004958,0.27578983,0.0,0.014497189,0.10788238855228399
290,2360,0.0,0.0,0.0,0.0542304,0.024231357,0.0,0.7466980534972119,0.12953533,0.0
1090,1970,0.0,0.0,0.0,0.048922196,0.16567487,0.03273757,0.12799792,0.604667698026996,0.0667363
150,530,0.5204269141490361,0.061978683,0.0,0.23138149,0.036069196,0.0,0.01064152,0.0,0.0
110,950,0.1659272,0.030296145,0.0,0.6072968302053247,0.052407354,0.0,0.039573833,0.017651564,0.0
270,440,0.6320435733133694,0.09964716,0.0,0.17117496,0.043391034,0.0,0.014077164,0.0,0.0
1970,750,0.0,0.08569513,0.29375142,0.0,0.10425119,0.33861917,0.0,0.016458105,0.020742364
260,2300,0.0,0.0,0.0,0.0668164,0.024532229,0.0,0.8003128,0.12199628,0.0
850,380,0.24517512,0.48353374,0.031290844,0.074957885,0.10926603,0.016801553,0.010772091,0.0,0.0
430,2570,0.0,0.0,0.0,0.030039303,0.020016229,0.0,0.4813275,0.15614846,0.0
730,760,0.17869908,0.19053842,0.0176029,0.21364401,0.23132493,0.018053183,0.0221585,0.020334601,0.0
2090,1780,0.0,0.0,0.0189409,0.0,0.06677712,0.32638797,0.0,0.07427684,0.40997803728103316
2470,2250,0.0,0.0,0.0,0.0,0.016905598,0.076981656,0.0,0.038018756,0.559024031394702
140,2120,0.0,0.0,0.0,0.114800185,0.028175997,0.0,0.748820640517256,0.08010292,0.0
760,2380,0.0,0.0,0.0,0.038742278,0.041714195,0.013417907,0.3611697,0.43450004,0.029787445
950,820,0.098999284,0.22161964,0.027746852,0.12857945,0.37699485,0.031098148,0.021968536,0.02449447,0.0
940,0,0.21120642889880267,0.6014223,0.039448503,0.027888583,0.037645094,0.013441241,0.0,0.0,0.0
2090,2630,0.0,0.0,0.0,0.0,0.01634208,0.029519394,0.0,0.086495735,0.5067935377701478
830,1070,0.07061939,0.09766132,0.01757949,0.24171813,0.45337582,0.027910942,0.043795623,0.044806402,0.0
2570,2490,0.0,0.0,0.0,0.0,0.0,0.03659429,0.0,0.028053591,0.37422343091502774
1130,30,0.123367615,0.763256,0.0673052,0.022803018,0.04571274,0.017077336,0.0,0.0,0.0
2280,1910,0.0,0.0,0.016099224,0.0,0.035151884,0.22834837,0.0,0.053497817,0.510184247940483
2650,2220,0.0,0.0,0.0,0.0,0.0,0.071146935,0.0,0.024440628,0.3591178023769026
2700,160,0.0,0.020419499,0.34765726,0.0,0.0,0.047767326,0.0,0.0,0.0
1940,2460,0.0,0.0,0.0,0.0,0.026203677,0.04082268,0.016234303,0.1675541,0.6099772881901111
1180,2010,0.0,0.0,0.0,0.03711056,0.14989631,0.03699396,0.10062566,0.6446488508885642,0.08883535
2580,1150,0.0,0.0,0.073776856,0.0,0.027260646,0.4588924,0.0,0.0,0.042085957
1130,1110,0.038681045,0.10590914,0.026169345,0.10318775,0.7365206,0.06600464,0.029171692,0.056594577,0.0195237
740,2120,0.0,0.0,0.0,0.07324854,0.080805816,0.013909648,0.3860985811020021,0.43857348,0.02824412
1120,1730,0.0,0.0190582,0.011648978,0.066522464,0.3253284,0.046352766,0.08576643,0.3572724,0.05681604
2570,1100,0.0,0.0,0.08568471,0.0,0.029565686,0.45084167,0.0,0.0,0.03691435
2590,2030,0.0,0.0,0.0,0.0,0.017425772,0.12788527,0.0,0.026070004,0.3697270341342899
500,1190,0.07193213,0.04301708,0.0,0.55699044,0.20455775,0.014357691,0.07846716,0.04198404,0.0
450,730,0.3082997,0.10427558,0.011907844,0.3318155,0.108195834,0.010978287,0.0236986,0.016571455,0.0
1820,1900,0.0,0.0,0.014521717,0.0,0.10699627,0.18028787,0.020333681,0.19443879,0.41343752172274967
2350,210,0.0,0.05122844,0.7123997,0.0,0.019675177,0.07377409,0.0,0.0,0.0
2640,1180,0.0,0.0,0.06471655,0.0,0.025076637,0.4086362,0.0,0.0,0.041875735
100,250,0.71413,0.06860951,0.0,0.09601347,0.022838729,0.0,0.0,0.0,0.0
2110,660,0.0,0.068337254,0.3986017,0.0,0.06508655,0.29366058,0.0,0.0,0.0
1140,2430,0.0,0.0,0.0,0.019357957,0.042827517,0.018541107,0.11698055,0.7055922197615974,0.08374112
920,2720,0.0,0.0,0.0,0.0,0.020568479,0.0,0.14839372,0.35275975,0.036312077
1650,1010,0.0,0.0925684,0.09474502,0.02245929,0.33529437,0.29694963,0.0,0.03504715,0.03186508
1020,1930,0.0,0.0,0.0,0.062444642,0.17873481,0.028084049,0.15525956,0.5347066,0.052623652
